ОКПО;ИНН;Грузоотправитель;Холдинг грузоотправителя
68446486;1901101817;РАЗРЕЗ БЕЛОЯРСКИЙ, ООО;Прочие
13209204;4223059020;РАЗРЕЗ ИСТОКСКИЙ, ООО;Прочие
16850485;3816016804;РАЗРЕЗ ИШИДЕЙСКИЙ, ООО;Прочие
39049407;1434051810;РАЗРЕЗ ПРАВО-КАБАКТИНСКИЙ, АО;Прочие
49561324;3810080218;РАЗРЕЗ ПРИМЫКАЮЩИЙ, ООО;"ООО ""ВОСТСИБДОБЫЧА"""
14788486;4238014529;РАЗРЕЗ ТАЙЛЕПСКИЙ, ООО;Прочие
96239467;7536073370;РАЗРЕЗ ТИГНИНСКИЙ, ООО;Прочие
54653514;3120100644;РАЗУМНОЕ-ТРАСТ, ООО;Прочие
97013587;6829045090;РАЙ, ООО;Прочие
4778699;2537128672;РАКОН, ООО;Прочие
933520;5040009908;РАМЕНСКИЙ КОМБИНАТ ХЛЕБОПРОДУКТОВ, АО;Прочие
74203991;2465334377;РАПС, ООО;Прочие
88579367;6317077268;РАСО, ООО;Прочие
97747970;2356045713;РАССВЕТ, АО;Прочие
61109685;3823032638;РАССВЕТ, ООО;Прочие
14306085;6828004090;РАССКАЗОВСКОЕ, ООО;Прочие
11047677;4501192325;РАТ, ООО;Прочие
68445713;1901099565;РАФ СЕРВИС, ООО;Прочие
52051886;5311004945;РАШУТИНО-ЛЕС, ООО;Прочие
98951282;7708623238;РБ ГРУПП, ООО;Прочие
99787749;3525185773;РБК, ООО;Прочие
20327068;3849067258;РВМ ГРУПП, ООО;Прочие
61171253;0266032674;РВС, ООО;Прочие
27000614;2309144844;РД- ЛОГИСТИК, ООО;Прочие
76900597;2801270852;РДВ, ООО;Прочие
50109475;4423001891;РЕАЛ, ООО;Прочие
19932189;2525003975;РЕАЛИК, ООО;Прочие
86664407;5042100824;РЕАЛСТРОЙ, ООО;Прочие
10928987;4345432538;РЕГИОН МЕТАЛЛ, ООО;Прочие
14425826;5753033149;РЕГИОН МЕТАЛЛ, ООО;Прочие
30932675;2703062283;РЕГИОН, ООО;Прочие
55430880;2223639475;РЕГИОН, ООО;Прочие
97706250;3810044361;РЕГИОН, ООО;Прочие
55393624;6452071657;РЕГИОН-САРАТОВ, ООО ТК;Прочие
26062381;0326541492;РЕГИОН-ТРАНС, ООО;Прочие
92367211;5957015726;РЕГИОНВТОРМЕТ, ООО;Прочие
97640545;7326041407;РЕГИОНВТОРМЕТ, ООО;Прочие
61169730;0273075580;РЕГИОНРЕСУРС, ООО;Прочие
97865505;5507084790;РЕГИОНТРАНС, ООО;Прочие
12643393;7531006973;РЕЗАНОВ, ООО;Прочие
26878007;6452115079;РЕЗЕРВ, ООО;Прочие
43876518;6312030403;РЕЗЕРВ-ЛТД, ООО;Прочие
19450065;5047202594;РЕЙЛ КАРГО, ООО;Прочие
23330800;7804613641;РЕЙЛ КОНТИНЕНТ СПБ, ООО;Прочие
95422181;1650310234;РЕЙЛ ЛОГИСТИК, ООО;Прочие
71554653;9703064332;РЕЙЛ ЛОГИСТИКА, ООО;Прочие
96683009;3200004431;РЕЙЛ СТАР, ООО;Прочие
49267482;2723170921;РЕЙЛ ЭКСПРЕСС, ООО;Прочие
24361783;2462059348;РЕЙЛ-СЕРВИС, ООО;Прочие
6727453;2536301275;РЕЙЛ-ТРАСТ, ООО;Прочие
29221503;7722848723;РЕЙЛЛАЙН, ООО;Прочие
70548946;2301113322;РЕЙЛПОРТ, ООО;Прочие
97926253;6658246043;РЕЙЛШИП СЕРВИС, ООО;Прочие
51943430;5031108772;РЕКАСТ СТИЛ, ООО;Прочие
90208520;4025429247;РЕКОРД, ООО;Прочие
59345964;5044035761;РЕКСЕРВИС, ЗАО;Прочие
59958394;4011012580;РЕМДЕПО, ООО;Прочие
35250319;7727841062;РЕМОНТНОЕ ПРЕДПРИЯТИЕ №8, ООО;Прочие
20914601;6025042765;РЕМПРОМСЕРВИС С, ООО;Прочие
92131690;6025037444;РЕМПРОМСЕРВИС, ООО;Прочие
47738799;5405063230;РЕМСТРОЙ УЧАСТОК, ООО;Прочие
2680238;6679093422;РЕМСТРОЙРЕСУРС, ООО;Прочие
32937033;0716012092;РЕНЕССАНС, ООО;Прочие
20789389;2454027624;РЕОЛИС, ООО;Прочие
17551307;7709460240;РЕПЬЁВСКИЙ КРУПОЗАВОД, ООО;Прочие
85264226;7004006447;РЕСПЕКТ, ООО;Прочие
15663700;2339024262;РЕСУРС, ООО;Прочие
22249243;3123357126;РЕСУРС, ООО;Прочие
49262059;2716001746;РЕСУРС, ООО;Прочие
53860659;7440007056;РЕСУРС, ООО;Прочие
63432522;6930012511;РЕСУРС, ООО;Прочие
14090076;2631805988;РЕСУРС, ООО МЭЗ;Прочие
40528567;2364018248;РЕСУРСАГРО, ООО;Прочие
50303317;6000002979;РЕСУРСКАПИТАЛ, ООО;Прочие
39600928;3906954989;РЕСУРССЕРВИС, ООО;Прочие
71510791;1901060416;РЕСУРСЫ СИБИРИ, ООО;Прочие
86949972;3808286860;РЕТРАНС, ООО;Прочие
14332444;2540218580;РЕФАЛЬЯНС, ООО;"ООО ""ДВ Инвест"""
44904033;3702245960;РЕФДОСТАВКА, ООО;Прочие
89633620;7720652387;РЕФОПЕРАТОР, ООО;Прочие
58917074;2709009455;РЕФСЕРВИС ВАНИНО, ООО;"ООО ""ДВ Инвест"""
93490190;7708590286;РЕФСЕРВИС, АО;Прочие
53160985;0272920332;РЕЦИКЛ-МЕТ, ООО;Прочие
46073895;4345426189;РЕЦИКЛИНГ, ООО;Прочие
52490640;1414008729;РЕЧСЕРВИС, ООО;Прочие
941859;4619001600;РЖАВСКОЕ ХПП, АО;Прочие
75030543;7708503727;РЖД ), АРХАНГЕЛЬСКАЯ ДЭС СЕВ.ДИР ПО Э/ОБЕСПЕЧЕНИЮ (ТРАНСЭНЕРГО ФЛ ОАО;"ОАО ""РЖД"""
72353543;7708503727;РЖД ), СОЛЬВЫЧЕГОДСКАЯ ДЭС СЕВ.ДИР ПО Э/ОБЕСПЕЧЕНИЮ (ТРАНСЭНЕРГО ФЛ ОАО;"ОАО ""РЖД"""
46274369;9701164250;РЖД БИЗНЕС АКТИВ, АО;Прочие
33591890;7708503727;РЖД в г Сургуте, ПМС № 254 Свердловской дирекции по ремонту пути ЦДРП ОАО;"ОАО ""РЖД"""
4708747;7708503727;РЖД в г Торжок, ОП ПКБ Локомотивного хозяйства ОАО;"ОАО ""РЖД"""
1098432;7708503727;РЖД в г Тюмени, ПМС № 170 Свердловской дирекции по ремонту пути ЦДРП ОАО;"ОАО ""РЖД"""
1062380;7708503727;РЖД, АПАТИТСКАЯ ДИСТАНЦИЯ ИНФРАСТРУКТУРЫ ОКТЯБРЬСКОЙ ДИ ЦДИ ОАО;"ОАО ""РЖД"""
75030562;7708503727;РЖД, АРХАНГЕЛЬСКАЯ ДИСТАНЦИЯ ПУТИ (ПЧ-25) СЕВЕРНОЙ ДИ ЦДИ ОАО;"ОАО ""РЖД"""
26975288;7708503727;РЖД, Адлерская дистанция инженерных сооружений Северо-Кавказской ДИ ЦДИ ОАО;"ОАО ""РЖД"""
50438760;7708503727;РЖД, Армавирская дистанция пути Северо-Кавказской ДИ ЦДИ ОАО;"ОАО ""РЖД"""
4706530;7708503727;РЖД, Астраханский отдел МТО Приволжской дирекции закупок и снабжения ОАО;"ОАО ""РЖД"""
39946615;7708503727;РЖД, БАЗА № 47 КЖД ОАО;"ОАО ""РЖД"""
4708167;7708503727;РЖД, БЕЛГОРОДСКИЙ ОТДЕЛ МТО-ОСЕ ЮВДС-СТРУКТУРНОГО ПОДРАЗДЕЛЕНИЯ ЦДЗС-ФЛ ОАО;"ОАО ""РЖД"""
1104285;7708503727;РЖД, База № 56 Сев ж.д.-филиала ОАО;"ОАО ""РЖД"""
1081294;7708503727;РЖД, Балашовская дистанция пути Юго-Восточной ДИ ЦДИ ОАО;"ОАО ""РЖД"""
46617059;7708503727;РЖД, Барабинская дистанция пути Зап-Сиб дирекции инфраструктуры Центральной дирекции инфрастктуры ОАО;"ОАО ""РЖД"""
1090637;7708503727;РЖД, Барнаульская дистанция ГС Зап-Сиб дирекции по эксплуатации зданий и сооружений Зап-Сиб ж.д. ОАО;"ОАО ""РЖД"""
1076732;7708503727;РЖД, Батайская дистанция пути Северо-Кавказской ДИ ЦДИ ОАО;"ОАО ""РЖД"""
1093535;7708503727;РЖД, Белогорская дистанция пути-фл ОАО;"ОАО ""РЖД"""
1078100;7708503727;РЖД, Белореченская дистанция пути Северо-Кавказской ДИ ЦДИ ОАО;"ОАО ""РЖД"""
46620009;7708503727;РЖД, Болотнинская дистанция пути Зап-Сиб дирекции инфраструктуры Центральной дирекции инфраструктуры ОАО;"ОАО ""РЖД"""
4732941;7708503727;РЖД, Буйская дистанция пути Северной ДИ ЦДИ ОАО;"ОАО ""РЖД"""
1073685;7708503727;РЖД, ВАЛУЙСКАЯ ДИСТАНЦИЯ ПУТИ ЮГО-ВОСТОЧНОЙ ДИ ЦДИ ОАО;"ОАО ""РЖД"""
1076809;7708503727;РЖД, ВЧДЭ Батайск Северо-Кавказской ДИ ЦДИ ОАО;"ОАО ""РЖД"""
1080509;7708503727;РЖД, ВЧДЭ Кочетовка Ю-Вост ДИ ЦДИ-филиала ОАО;"ОАО ""РЖД"""
1079481;7708503727;РЖД, ВЧДЭ Лиски Юго-Восточной дирекции инфраструктуры Центральной дирекции инфраструктуры-филиала ОАО;"ОАО ""РЖД"""
1089628;7708503727;РЖД, Вагонное депо Татарская Западно-Сибирской ДИ ЦДИ ОАО;"ОАО ""РЖД"""
1105729;7708503727;РЖД, Владивостокский отдел МТО Дальневосточной дирекции снабжения ОАО;"ОАО ""РЖД"""
1068738;7708503727;РЖД, Вожегодская дистанция пути Северной ДИ ЦДИ ОАО;"ОАО ""РЖД"""
1068784;7708503727;РЖД, Вологодская дистанция пути Северной ДИ ЦДИ ОАО;"ОАО ""РЖД"""
24390218;7708503727;РЖД, Вологодская мехдистанция инфраструктуры Сев-Вост дирекции по ЭПМ Дирекции ЭПМ ЦДИ ОАО;"ОАО ""РЖД"""
1069399;7708503727;РЖД, Воркутинская дистанция пути Северной ДИ ЦДИ ОАО;"ОАО ""РЖД"""
20407488;7708503727;РЖД, Восточная дирекция по эксплуатации путевых машин Дирекции ЭПМ ЦДИ ОАО;"ОАО ""РЖД"""
61124242;7708503727;РЖД, Восточно-Сибирская дирекция тяги ДТ;"ОАО ""РЖД"""
1061481;7708503727;РЖД, ГАТЧИНСКАЯ ДИСТАНЦИЯ ПУТИ ОКТЯБРЬСКОЙ ДИ ЦДИ ОАО;"ОАО ""РЖД"""
4708641;7708503727;РЖД, ГЛАВНЫЙ МАТЕРИАЛЬНЫЙ СКЛАД КУЙБЫШЕВСКОЙ ДИРЕКЦИИ СНАБЖЕНИЯ-СП ЦЕНТРАЛЬНОЙ ДИРЕКЦИИ ЗАКУПОК И СНАБЖЕНИЯ-ФЛ ОАО;"ОАО ""РЖД"""
5034340;7708503727;РЖД, ГЛАВНЫЙ МАТЕРИАЛЬНЫЙ СКЛАД СВЕРДЛОВСКОЙ ДИРЕКЦИИ СНАБЖЕНИЯ ЦДЗС ОАО;"ОАО ""РЖД"""
5014805;7708503727;РЖД, Галичская дистанция пути Северной ДИ ЦДИ ОАО;"ОАО ""РЖД"""
1104931;7708503727;РЖД, Главный материальный склад Ю-ВОСТ ДМС ЦДЗС-филиала ОАО;"ОАО ""РЖД"""
90350471;7708503727;РЖД, Горьковская дирекция инфраструктуры ЦДИ ОАО;"ОАО ""РЖД"""
4735750;7708503727;РЖД, Горьковская дирекция по тепловодоснабжению ЦДТВ ОАО;"ОАО ""РЖД"""
1104204;7708503727;РЖД, Горьковская дирекция по управлению ТСК Центральной дирекции по управлению ТСК ОАО;"ОАО ""РЖД"""
1104227;7708503727;РЖД, Горьковская дирекция снабжения Центральной дирекции закупок и снабжения фл ОАО;"ОАО ""РЖД"""
66729145;7708503727;РЖД, Горьковская дирекция тяги ДТ ОАО;"ОАО ""РЖД"""
1068750;7708503727;РЖД, Грязовецкая дистанция пути Северной ДИ ЦДИ ОАО;"ОАО ""РЖД"""
1077536;7708503727;РЖД, Гудермесская дистанция пути Северо-Кавказской ДИ ЦДИ ОАО;"ОАО ""РЖД"""
69189608;7708503727;РЖД, ДАВС Октябрьской ж.д. ОАО;"ОАО ""РЖД"""
64889442;7708503727;РЖД, ДАВС-струк. подр. ВСЖД-фл ОАО;"ОАО ""РЖД"""
69069407;7708503727;РЖД, ДИРЕКЦИЯ АВАРИЙНО-ВОССТАНОВИТЕЛЬНЫХ СРЕДСТВ КЖД ОАО;"ОАО ""РЖД"""
64774992;7708503727;РЖД, ДИРЕКЦИЯ АВС ЗАБАЙКАЛЬСКОЙ Ж/Д ОАО;"ОАО ""РЖД"""
14999355;7708503727;РЖД, Дальневост дирекция по ремонту пути ЦДРП ОАО;"ОАО ""РЖД"""
38563929;7708503727;РЖД, Дальневосточная дирекция моторвагонного подвижного состава Центральной дирекции МВПС ОАО;"ОАО ""РЖД"""
95926361;7708503727;РЖД, Дальневосточная дирекция по управлению ТСК ЦД ТСК ОАО;"ОАО ""РЖД"""
22147063;7708503727;РЖД, Дальневосточная дирекция по эксплуатации зданий и сооружений Дальневосточной ж.д ОАО;"ОАО ""РЖД"""
65871295;7708503727;РЖД, Дальневосточная дирекция тяги ДТ ОАО;"ОАО ""РЖД"""
68704681;7708503727;РЖД, Дирекция АВС ГЖД ОАО;"ОАО ""РЖД"""
78970024;7708503727;РЖД, Дирекция АВС Московской ж.д. ОАО;"ОАО ""РЖД"""
10803680;7708503727;РЖД, Дистанция инженерных сооружений Северной ДИ ЦДИ ОАО;"ОАО ""РЖД"""
1069376;7708503727;РЖД, Елецкая дистанция пути Северной ДИ ЦДИ ОАО;"ОАО ""РЖД"""
24737018;7708503727;РЖД, ЗАБАЙКАЛЬСКАЯ ДИРЕКЦИЯ КАПРЕМОНТА РЭЭ ДКРЭ ОАО;"ОАО ""РЖД"""
93775225;7708503727;РЖД, ЗАБАЙКАЛЬСКАЯ ДИРЕКЦИЯ ПО УПРАВЛЕНИЮ ТСК ЦДУ ТСК ОАО;"ОАО ""РЖД"""
53622500;7708503727;РЖД, ЗАБАЙКАЛЬСКАЯ ДИРЕКЦИЯ ПО ЭНЕРГООБЕСПЕЧЕНИЮ ТРАНСЭНЕРГО ОАО;"ОАО ""РЖД"""
64760694;7708503727;РЖД, ЗАБАЙКАЛЬСКАЯ ДИРЕКЦИЯ УПРАВЛЕНИЯ ДВИЖЕНИЕМ ЦДУД ОАО;"ОАО ""РЖД"""
31016199;7708503727;РЖД, ЗЕЛЕНОГОРСКАЯ ДИСТАНЦИЯ ПУТИ ОКТЯБРЬСКОЙ ДИ ЦДИ ОАО;"ОАО ""РЖД"""
48382643;7708503727;РЖД, Завитинская дистанция пути Забайкальской ДИ ЦДИ ОАО;"ОАО ""РЖД"""
49721923;7708503727;РЖД, Зап-Сиб дирекция капремонта и реконструкции объектов электиф и э/снабж ДКРЭ ОАО;"ОАО ""РЖД"""
95443639;7708503727;РЖД, Зап-Сиб дирекция по управлению ТСК ЦДУ ТСК ОАО;"ОАО ""РЖД"""
99818728;7708503727;РЖД, Западно-Сибирская дирекция МВПС Центральной дирекции МВПС ОАО;"ОАО ""РЖД"""
69829663;7708503727;РЖД, Западно-Сибирская дирекция инфраструктуры Центральной дирекции инфраструктуры ОАО;"ОАО ""РЖД"""
84939521;7708503727;РЖД, Западно-Сибирская дирекция снабжения Центральной дирекции закупок и снабжения фл ОАО;"ОАО ""РЖД"""
1080415;7708503727;РЖД, ИЧ Лев Толстой Ю-ВОСТ ДИ ЦДИ-филиала ОАО;"ОАО ""РЖД"""
19190049;7708503727;РЖД, ИЧ Тамбов Ю-ВОСТ ДИ ЦДИ-филиала ОАО;"ОАО ""РЖД"""
49087283;7708503727;РЖД, Инская дистанция пути Зап-СИБ дирекции инфраструктуры Центральной дирекции инфраструктуры ОАО;"ОАО ""РЖД"""
1069420;7708503727;РЖД, Интинская дистанция пути Северной ДИ ЦДИ ОАО;"ОАО ""РЖД"""
1062397;7708503727;РЖД, КАНДАЛАКШСКАЯ ДИСТАНЦИЯ ПУТИ ОКТЯБРЬСКОЙ ДИ ЦДИ ОАО;"ОАО ""РЖД"""
51551279;7708503727;РЖД, КИНГИСЕППСКАЯ ДИСТАНЦИЯ ПУТИ ОКТЯБРЬСКОЙ ДИ ЦДИ ОАО;"ОАО ""РЖД"""
1069034;7708503727;РЖД, КОТЛАССКАЯ ДИСТАНЦИЯ ПУТИ (ПЧ-26) СЕВЕРНОЙ ДИ ЦДИ ОАО;"ОАО ""РЖД"""
4708055;7708503727;РЖД, КРАСНОЯРСКАЯ ЖЕЛЕЗНАЯ ДОРОГА ОАО;"ОАО ""РЖД"""
20396023;7708503727;РЖД, КУЙБЫШЕВСКАЯ ДИРЕКЦИИ ПО ЭКСПЛУАТАЦИИ ПУТЕВЫХ МАШИН ДИРЕКЦИИ ЭПМ ЦДИ ОАО;"ОАО ""РЖД"""
69079506;7708503727;РЖД, КУЙБЫШЕВСКАЯ ДИРЕКЦИЯ ИНФРАСТРУКТУРЫ ЦДИ ОАО;"ОАО ""РЖД"""
76792535;7708503727;РЖД, КУЙБЫШЕВСКАЯ ДИРЕКЦИЯ КРЭ ДКРЭ ОАО;"ОАО ""РЖД"""
37073672;7708503727;РЖД, КУЙБЫШЕВСКАЯ ДИРЕКЦИЯ МОТОРВАГОННОГО ПОДВИЖНОГО СОСТАВА ЦЕНТРАЛЬНОЙ ДИРЕКЦИИ МВПС ОАО;"ОАО ""РЖД"""
67033440;7708503727;РЖД, КУЙБЫШЕВСКАЯ ДИРЕКЦИЯ ТЯГИ ДТ ОАО;"ОАО ""РЖД"""
1069028;7708503727;РЖД, КУЛОЙСКАЯ ДИСТАНЦИЯ ПУТИ (ПЧ-24) СЕВЕРНОЙ ДИ ЦДИ ОАО;"ОАО ""РЖД"""
