Код;Наименование;Код группы груза
441108;БУТАДИОН
441112;ВАЗЕЛИН МЕДИЦИНСКИЙ
441127;ВАТА МЕДИЦИНСКАЯ
441131;ВИТАМИНЫ
441146;ГЕМАТОГЕН
441150;ГЛИКОГЕН
441165;ГЛИКОЗИДЫ
441170;ГЛИЦЕРИН ДУШИСТЫЙ
441184;ГРЯЗИ МИНЕРАЛЬНЫЕ ДЛЯ ВАНН
441199;ДРОЖЖИ ПИВНЫЕ МЕДИЦИНСКИЕ (ТОРУЛИН)
441201;ИЗДЕЛИЯ (ПРОДУКЦИЯ) ХИМИКО-ФАРМАЦЕВТИЧЕСКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
441216;ИЗДЕЛИЯ ИЗ МАРЛИ И ВАТЫ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ
441220;ЙОД ОДНОХЛОРИСТЫЙ МЕДИЦИНСКИЙ
441235;КАМФАРА МЕДИЦИНСКАЯ
441247;КАПЛИ ГОФМАНСКИЕ
441254;КОЛЛОДИЙ
441273;КОФЕИН (ЧИСТЫЙ, ПОРОШОК)
441288;ЛАКРИЦА (СОК СОЛОДКОВОГО КОРНЯ)
441292;ЛАНОЛИН ОЧИЩЕННЫЙ
441305;ЛЕЙКОПЛАСТЫРЬ БАКТЕРИЦИДНЫЙ
441339;ЛЯПИС (СЕРЕБРО АЗОТНОКИСЛОЕ)
441343;МАГНЕЗИЯ СЕРНОКИСЛАЯ (СОЛЬ АНГЛИЙСКАЯ, СОЛЬ ГЛАУБЕРОВА МЕДИЦИНСКАЯ)
441358;МАЗИ ЛЕЧЕБНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
441362;МАРЛЯ МЕДИЦИНСКАЯ
441377;МАСЛА ЛЕКАРСТВЕННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
441381;МАСЛА ЭФИРНЫЕ ФАРМАЦЕВТИЧЕСКИЕ (АИРНОЕ, АНИСОВОЕ, ЛИМОННОЕ, ПЕРСИКОВОЕ, ШАЛФЕЙНОЕ И ДР.)
441396;МАСЛО ВАЗЕЛИНОВОЕ МЕДИЦИНСКОЕ
441409;МЕДИКАМЕНТЫ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
441428;ПАРАФИН МЕДИЦИНСКИЙ
441432;ПЕПСИН
441447;ПРЕПАРАТЫ ФЕРМЕНТНЫЕ (АМИЛОРИЗИН ПХ, ПЕКТАВАМОРИН П 10Х И Г 10Х И ДР.)
441451;САБУР (ВЫСУШЕННЫЙ СОК ЛИСТЬЕВ АЛОЭ)
441466;САХАРИН
441470;СОСТАВЫ ДЛЯ УГЛЕКИСЛЫХ ВАНН
441485;СПИРТ НАШАТЫРНЫЙ
441490;СРЕДСТВА ЛЕКАРСТВЕННЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФВАВИТЕ
441502;СТРИХНИН
441517;СУЛЬФАМИДЫ
441521;СЫВОРОТКИ ЛЕЧЕБНЫЕ
441536;ТАНИН
441540;ХИНИН
441555;ЭКСТРАКТЫ ЛЕКАРСТВЕННЫЕ (ИЗ АЛОЭ, ХВОЙНОСОЛЯНЫЕ И ХВОЙНЫЕ НАТУРАЛЬНЫЕ И ДР.)
442007;ПРОДУКЦИЯ ПАРФЮМЕРНО-КОСМЕТИЧЕСКОЙ И ЭФИРНО-МАСЛИЧНОЙ ПРОМЫШЛЕННОСТИ
442011;АМБРА
442026;ВОДЫ ДУШИСТЫЕ
442030;ДУХИ
442045;КРЕМ-ПУДРЫ
442057;МАСЛО ПАРФЮМЕРНОЕ
442064;МАСЛА ЭФИРНЫЕ НАТУРАЛЬНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
442079;МАСЛО ЭФИРНОЕ РОЗОВОЕ
442083;ОДЕКОЛОН
442098;ОТРУБИ МИНДАЛЬНЫЕ
442100;ПАСТА ЗУБНАЯ
442115;ПОМАДА ГУБНАЯ
442123;ПОРОШОК ЗУБНОЙ
442134;ПРОДУКЦИЯ ПАРФЮМЕРНО-КОСМЕТИЧЕСКОЙ ПРОМЫШЛЕННОСТИ, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ
442149;ШАМПУНИ
442153;ЭЛЕКСИРЫ ЗУБНЫЕ
442168;ЭССЕНЦИИ АРОМАТИЧЕСКИЕ
442172;ПАРФЮМЕРНЫЕ ПРОДУКТЫ, СОДЕРЖАЩИЕ ЛЕГКОВОСПЛАМЕНЯЮЩИЕСЯ РАСТВОРИТЕЛИ
443000;МЫЛО
443014;МЫЛО ТЕХНИЧЕСКОЕ ЖИДКОЕ
443029;МЫЛО ТУАЛЕТНОЕ ЖИДКОЕ
443033;МЫЛО ТУАЛЕТНОЕ ТВЕРДОЕ
443048;МЫЛО ХОЗЯЙСТВЕННОЕ ЖИДКОЕ
443052;МЫЛО ХОЗЯЙСТВЕННОЕ ТВЕРДОЕ
443067;СТРУЖКА СТИРАЛЬНАЯ
450003;КАУЧУКИ, РЕЗИНА, ИЗДЕЛИЯ РЕЗИНО-ТЕХНИЧЕСКИЕ, УГЛЕРОД ТЕХНИЧЕСКИЙ (САЖА)
451006;КАУЧУКИ И ЛАТЕКСЫ
451010;БАЛАТА
451025;ГУТТАПЕРЧА
451033;КАУЧУК В РАСТВОРЕ
451044;КАУЧУК НАТУРАЛЬНЫЙ
451059;КАУЧУК СИНТЕТИЧЕСКИЙ ПИПЕРИЛЕНОВЫЙ (СКОП)
451063;КАУЧУК СИНТЕТИЧЕСКИЙ, НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ
451078;ЛАТЕКС-НАИРИТ
451082;ЛАТЕКСЫ С ТЕМПЕРАТУРОЙ ВСПЫШКИ БОЛЕЕ 61С, НО НЕ БОЛЕЕ 91С
451100;ТИОКОЛЫ ЖИДКИЕ
452009;РЕЗИНА, ИЗДЕЛИЯ РЕЗИНО-ТЕХНИЧЕСКИЕ И ЭБОНИТОВЫЕ
452013;АВТОКАМЕРЫ (КАМЕРЫ АВТОМОБИЛЬНЫЕ) РЕЗИНОВЫЕ НОВЫЕ
452028;АВТОПОКРЫШКИ (ПОКРЫШКИ АВТОМОБИЛЬНЫЕ) РЕЗИНОВЫЕ НОВЫЕ
452032;БАКИ ЭБОНИТОВЫЕ
452047;ВЕЛОКАМЕРЫ (КАМЕРЫ ВЕЛОСИПЕДНЫЕ) РЕЗИНОВЫЕ НОВЫЕ
452051;ВЕЛОПОКРЫШКИ (ПОКРЫШКИ ВЕЛОСИПЕДНЫЕ) РЕЗИНОВЫЕ НОВЫЕ
452066;ГУММИЭЛАСТИК
452070;ИЗДЕЛИЯ ГУБЧАТЫЕ ИЗ ЛАТЕКСА
452085;ИЗДЕЛИЯ ГУТТАПЕРЧЕВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
452096;ИЗДЕЛИЯ КАУЧУКОВЫЕ НОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
452102;ИЗДЕЛИЯ РЕЗИНОТЕХНИЧЕСКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
452117;ИЗДЕЛИЯ ЭБОНИТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
452121;КОЛЬЦА РЕЗИНОВЫЕ ВСЯКИЕ
452136;ЛЕНТА РЕЗИНОВАЯ
452140;МАТРАЦЫ РЕЗИНОВЫЕ
452155;МАТЫ РЕЗИНОВЫЕ
452162;МЕШКИ РЕЗИНОВЫЕ И ПРОРЕЗИНЕННЫЕ
452174;МОНОБЛОКИ ЭБОНИТОВЫЕ АККУМУЛЯТОРНЫЕ
452189;ПЕРЧАТКИ РЕЗИНОВЫЕ
452193;ПЛАСТИНЫ РЕЗИНОВЫЕ ВСЯКИЕ
452206;ПЛАСТИНЫ ИЗ ПЕНОРЕЗИНЫ
452210;ПОДОШВЫ РЕЗИНОВЫЕ
452225;ПОДУШКИ РЕЗИНОВЫЕ
452239;ПОДШИПНИКИ РЕЗИНОВЫЕ
452244;ПОКРЫШКИ АВТОБУСНЫЕ, МОТОЦИКЛЕТНЫЕ, ТРОЛЛЕЙБУСНЫЕ И ДРУГИЕ РЕЗИНОВЫЕ НОВЫЕ
452259;ПОРОИЗОЛ
452263;ПРОБКИ РЕЗИНОВЫЕ И ЭБОНИТОВЫЕ
452278;ПРОДУКЦИЯ ШИННОЙ ПРОМЫШЛЕННОСТИ НОВАЯ, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ
452282;ПЫЛЬ ЭБОНИТОВАЯ
452297;РЕЗИНА ВСЯКАЯ (В ТОМ ЧИСЛЕ ИСКУССТВЕННАЯ)
452305;РУКАВА РЕЗИНОВЫЕ И ПРОРЕЗИНЕННЫЕ
452314;ТАРА ЭБОНИТОВАЯ, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ
452329;ТРУБКИ РЕЗИНОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
452333;ШИНЫ ВСЯКИЕ РЕЗИНОВЫЕ НОВЫЕ
452348;ШЛАНГИ РЕЗИНОВЫЕ И ПРОРЕЗИНЕННЫЕ
452352;ЭБОНИТ
453001;ИЗДЕЛИЯ РЕЗИНОТЕХНИЧЕСКИЕ, БЫВШИЕ В УПОТРЕБЛЕНИИ, ВОССТАНОВЛЕННЫЕ
453016;АВТОКАМЕРЫ РЕЗИНОВЫЕ, БЫВШИЕ В УПОТРЕБЛЕНИИ, ВОССТАНОВЛЕННЫЕ
453020;АВТОПОКРЫШКИ РЕЗИНОВЫЕ, БЫВШИЕ В УПОТРЕБЛЕНИИ, ВОССТАНОВЛЕННЫЕ
453035;ВЕЛОКАМЕРЫ РЕЗИНОВЫЕ, БЫВШИЕ В УПОТРЕБЛЕНИИ, ВОССТАНОВЛЕННЫЕ
453049;ВЕЛОПОКРЫШКИ РЕЗИНОВЫЕ, БЫВШИЕ В УПОТРЕБЛЕНИИ, ВОССТАНОВЛЕННЫЕ
453054;ПОКРЫШКИ АВТОБУСНЫЕ, МОТОЦИКЛЕТНЫЕ, ТРОЛЛЕЙБУСНЫЕ И ДР. РЕЗИНОВЫЕ, БЫВШИЕ В УПОТРЕБЛЕНИИ, ВОССТАНОВЛЕННЫЕ
453069;ПРОДУКЦИЯ ШИННОЙ ПРОМЫШЛЕННОСТИ РЕЗИНОВАЯ, БЫВШАЯ В
;УПОТРЕБЛЕНИИ, ВОССТАНОВЛЕННАЯ
454004;УГЛЕРОД ТЕХНИЧЕСКИЙ (САЖА)
454019;УГЛЕРОД ТЕХНИЧЕСКИЙ
460005;СМОЛЫ ПРИРОДНЫЕ И СИНТЕТИЧЕСКИЕ. ВОЛОКНА СИНТЕТИЧЕСКИЕ, ПЛАСТМАССЫ И ИЗДЕЛИЯ ИЗ НИХ. КЛЕЙ. КРАСКИ
461008;СМОЛЫ СИНТЕТИЧЕСКИЕ И ПЛАСТИЧЕСКИЕ МАССЫ
461012;АКРИЛНИТРИЛСТИРОЛ
461027;АМИНОПЛАСТЫ
461031;АСБОПЕКОЛИТ
461046;АСБОТЕКСТОЛИТ
461050;БАКЕЛИТ
461065;ВИНИПЛАСТ ЛИСТОВОЙ
461072;ВОЛОКНИТ
461084;ГАЛАЛИТ
461099;ГЕТИНАКС
461101;ГИПАН (ГИДРОЛИЗОВАННЫЙ ПОЛИАКРИЛОНИТРИЛ)
461116;ЖИДКОСТИ КРЕМНИЙОРГАНИЧЕСКИЕ ГКЖ-10, ГКЖ-11
461120;ИДИТОЛ
461135;ИПОРКА
461149;КАРБОКСИМЕТИЛЦЕЛЛЮ-ЛОЗА
461154;КАРБОЛИТ
461169;КИТРА
461173;КОПАЛЫ СИНТЕТИЧЕСКИЕ
461188;КРОШКА КАРБОЛИТОВАЯ, КАПРОНОВАЯ И ТЕКСТОЛИТОВАЯ
461192;МАССА АСБОВИНИЛОВАЯ ФУТЕРОВОЧНАЯ
461205;МАССЫ ПЛАСТИЧЕСКИЕ (ПЛАСТМАССЫ), НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
461215;МИКАЛЕКС В ПЛАСТИНАХ
461224;МИПОРА
461239;НЕОЛЕЙКОРИТ
461262;ОЛИГОМЕРЫ
461277;ОРГСТЕКЛО ЛИСТОВОЕ (ПЛЕКСИГЛАС)
461281;ЗАГУСТИТЕЛЬ АКРИЛОВЫЙ ВОДОРАСТВОРИМЫЙ
461296;ПЕНОПЛАСТЫ (ПОРОПЛАСТЫ)
461309;ПЕНОПОЛИУРЕТАНЫ
461313;ПЛАСТИК БУМАЖНОСЛОИСТЫЙ, ДЕКОРАТИВНЫЙ
461328;ПОЛИАКРИЛАМИДЫ (ПОЛИАКРИЛАМИДНАЯ СМОЛА)
461332;ПОЛИВИНИЛАЦЕТАТ
461347;ПОЛИВИНИЛБУТИРАЛЬ
461351;ПОЛИВИНИЛХЛОРИД
461366;ПОЛИПРОПИЛЕН
461370;ПОЛИСТИРОЛ
461385;ПОЛИЭТИЛЕН
461391;ПОЛИЭФИР ТГМ-3
461402;ПРЕСС-ПОРОШКИ (ПОРОШКИ ПРЕССОВОЧНЫЕ), НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
461417;ПРОЧИЕ ПОЛИМЕРЫ
461421;СИЛИКОНЫ (КРЕМНИЙ-ОРГАНИЧЕСКИЕ ПОЛИМЕРЫ)
461436;СМОЛА ПОЛИАМИДНАЯ (ВОДАМИН-115)
461440;СМОЛА ФЕНОЛОФОРМАЛЬДЕГИДНАЯ, РАСТВОР В КСИЛОЛЕ
461455;СМОЛЫ АКРИЛОВЫЕ, РАСТВОР В СМЕСИ ИЗОПРОПИЛОВОГО СПИРТА И АЦЕТОНА
461468;СМОЛЫ АЛКИДНО-АКРИЛОВЫЕ, РАСТВОР В КСИЛОЛЕ
461474;СМОЛЫ АЛКИДНЫЕ
461489;СМОЛЫ ИОНООБМЕННЫЕ
461493;СМОЛЫ КАРБАМИДОФОРМАЛЬДЕГИДНЫЕ
461506;СМОЛЫ МЕЛАМИНОФОРМАЛЬДЕГИДНЫЕ
461510;СМОЛЫ МЕЛАМИНОФОРМАЛЬДЕГИДНЫЕ, РАСТВОР В БУТАНОЛЕ
461525;СМОЛЫ МОЧЕВИНОФОРМАЛЬДЕГИДНЫЕ, СМЕСИ С БУТАНОЛОМ
461534;СМОЛЫ КАРБОМИДОФУРАНОВЫЕ
461544;СМОЛЫ СИНТЕТИЧЕСКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
461559;СМОЛЫ ФЕНОЛОФОРМАЛЬДЕГИДНЫЕ, ВОДНЫЕ РАСТВОРЫ
461563;СМОЛЫ ФЕНОЛОФОРМАЛЬДЕГИДНЫЕ, ВСПЕНИВАЮЩИЕСЯ
461578;СМОЛЫ ФЕНОЛОФОРМАЛЬДЕГИДНЫЕ, ЖИДКИЕ, ЛЕГКОВОСПЛАМЕНЯЮЩИЕСЯ
461582;СМОЛЫ ФЕНОЛОФОРМАЛЬДЕГИДНЫЕ, ЖИДКИЕ, С ТЕМПЕРАТУРОЙ ВСПЫШКИ БОЛЕЕ 60С, НО НЕ БОЛЕЕ 90С
461597;СМОЛЫ ФЕНОЛОФУРАНОВЫЕ
461600;СМОЛЫ ФОРМАЛЬДЕГИДНЫЕ
461614;СОПОЛИМЕР 5Б
461629;СОПОЛИМЕР БМС-80, РАСТВОР В СМЕСИ РАСТВОРИТЕЛЕЙ
461633;СОПОЛИМЕР ВБМ, РАСТВОР В ТОЛУОЛЕ
461648;СОПОЛИМЕРЫ НА ОСНОВЕ ВИНИЛХЛОРИДА (ВОДНЫЕ)
461652;СОПОЛИМЕРЫ ПРОПИЛЕНА
461667;СТЕКЛОПЛАСТИК ЛИСТОВОЙ
461671;СТЕКЛОТЕКСТОЛИТ
461686;ТЕКСТОЛИТ ВСЯКИЙ
461690;ФАОЛИТ В ЛИСТАХ
461718;ФТОРОПЛАСТЫ
461722;ЦЕЛЛОН
461737;ЦЕЛЛОФАН
461741;ЦЕЛЛУЛОИД
461756;ЭМУЛЬСИИ АКРИЛОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
461760;ЭМУЛЬСИЯ ПОЛИВИНИЛАЦЕТАТНАЯ
461775;ЭТРОЛ НИТРОЦЕЛЛЮЛОЗНЫЙ
461787;ПОЛИДИЕН
461794;ПОЛИХЛОРБУТАН-80
461807;СТАКРИЛЛАТ-1
462000;ИЗДЕЛИЯ ИЗ ПЛАСТИЧЕСКИХ МАСС И СИНТЕТИЧЕСКИХ СМОЛ
462015;БАКИ КАРБОЛИТОВЫЕ
462025;ВАННЫ ФАОЛИТОВЫЕ
462034;ВТУЛКИ ТЕКСТОЛИТОВЫЕ
462049;ИЗДЕЛИЯ БАКЕЛИТОВЫЕ
462053;ИЗДЕЛИЯ ГАЛАЛИТОВЫЕ
462068;ИЗДЕЛИЯ ИЗ ВИНИПЛАСТА
462072;ИЗДЕЛИЯ ИЗ ОРГАНИЧЕСКОГО СТЕКЛА (ПЛЕКСИГЛАСА)
462087;ИЗДЕЛИЯ ИЗ ПЛАСТИКАТА ПОЛИХЛОРВИНИЛОВОГО
462091;ИЗДЕЛИЯ ИЗ ПЛАСТМАСС, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
462104;ИЗДЕЛИЯ ИЗ ФЕНОПЛАСТА
462119;ИЗДЕЛИЯ ПОРОЛОНОВЫЕ (ПЕНОПОЛИУРЕТАНОВЫЕ)
462123;ИЗДЕЛИЯ ТЕКСТОЛИТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
462138;ИЗДЕЛИЯ ФАОЛИТОВЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
462142;ИЗДЕЛИЯ ИЗ ЦЕЛЛУЛОИДА
462157;КАНИСТРЫ ПОЛИЭТИЛЕНОВЫЕ
462161;КИНОПЛЕНКА НА НИТРОЦЕЛЛЮЛОЗНОЙ ОСНОВЕ
462176;КИНОПЛЕНКИ
462195;ЛЕНТЫ МАГНИТНЫЕ ДЛЯ ЗАПИСИ ЗВУКА
462208;ПЕРФОЛЬ (ПЛЕНКА ПОЛИАМИДНАЯ)
462212;ПЛЕНКА АНТИКОРРОЗИЙНАЯ
462227;ПЛЕНКА КИНЕМАТОГРА-ФИЧЕСКАЯ БИТАЯ
462231;ПЛЕНКА ПОЛИХЛОРВИНИЛОВАЯ, ПОЛИЭТИЛЕНОВАЯ И ДР., НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ
462246;ПЛЕНКА РЕНТГЕНОВСКАЯ
462250;ПЛЕНКА ЦЕЛЛОФАНОВАЯ
462265;ПЛИТКИ ПЛАСТМАССОВЫЕ ВСЯКИЕ
462278;ПОДОШВЫ ИЗ ПОЛИУРЕТАНА
462284;ПОРОЛОН
462299;ТРУБЫ ИЗ СИНТЕТИЧЕСКИХ МАТЕРИАЛОВ
462301;ФОТОБУМАГА
462316;ФОТОПЛЕНКА НА НИТРОЦЕЛЛЮЛОЗНОЙ ОСНОВЕ
462320;ФОТОПЛЕНКИ
462335;ЯЩИКИ (ТАРА) ИЗ ПОЛИЭТИЛЕНА
463003;ВОЛОКНА ИСКУССТВЕННЫЕ И СИНТЕТИЧЕСКИЕ
463018;АНИД (ВОЛОКНО СИНТЕТИЧЕСКОЕ)
463022;ВОЛОКНА ИСКУССТВЕННЫЕ И СИНТЕТИЧЕСКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
463037;КАПРОН (ВОЛОКНО СИНТЕТИЧЕСКОЕ)
463041;ЛАВСАН (ВОЛОКНО СИНТЕТИЧЕСКОЕ)
463056;НИТИ ИСКУССТВЕННЫЕ И СИНТЕТИЧЕСКИЕ
463060;НИТРОН (ВОЛОКНО СИНТЕТИЧЕСКОЕ)
463075;ХЛОРИН (ВОЛОКНО СИНТЕТИЧЕСКОЕ)
463088;ШТАПЕЛЬ (ВОЛОКНО ИСКУССТВЕННОЕ)
463094;ФИЛЬТРЫ АЦЕТАТНЫЕ
464006;КЛЕЙ
464010;БАЛЬЗАМ ПИХТОВЫЙ
464025;БУСТИЛАТ
464059;ЖЕЛАТИН ТЕХНИЧЕСКИЙ
464063;КАЗЕИН ПИЩЕВОЙ И ТЕХНИЧЕСКИЙ
464078;КЛЕИ, СОДЕРЖАЩИЕ ЛЕГКОВОСПЛАМЕНЯЮЩУЮСЯ ЖИДКОСТЬ
464082;КЛЕЙ КАЗЕИНОВЫЙ
464097;КЛЕЙ КАНИФОЛЬНЫЙ
464114;КЛЕЙ РЕЗИНОВЫЙ
464129;КЛЕЙ СИНТЕТИЧЕСКИЙ
464133;КЛЕЙ СТОЛЯРНЫЙ
464148;КЛЕЙ, НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ
464152;КОСТЬ ДЛЯ ПРОИЗВОДСТВА КЛЕЯ
464167;УГОЛЬ КОСТЯНОЙ
464171;ШРОТ КОСТНЫЙ
465009;СМОЛЫ ПРИРОДНЫЕ
465013;БЛАК
465028;ВАР ЛЕСОХИМИЧЕСКИЙ
465032;ВАР ПРОСТИЛОЧНЫЙ
465047;ВОСК ХВОЙНЫЙ
465051;ГАЛИПОТ СМОЛЬНЫЙ
465066;ГУММИ (КАМЕДИ) ВСЯКИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
465070;ГУММИЛАК (ШЕЛЛАК)
465085;ЖИВИЦА (ТЕРПЕНТИН)
465093;КЛЕЙ ВИШНЕВЫЙ И СМОЛЯНОЙ
465102;КОПАЛЫ ПРИРОДНЫЕ
465117;СЕРКА ЕЛОВАЯ
465121;СМОЛА ДРЕВЕСНАЯ
465136;СМОЛЫ ПРИРОДНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
465140;СМОЛЫ СЛАНЦЕВЫЕ
465155;СМОЛА СЕРЯНКА
466001;МАТЕРИАЛЫ ЛАКОКРАСОЧНЫЕ. КРАСИТЕЛИ СИНТЕТИЧЕСКИЕ. ГРУНТОВКИ И ШПАКЛЕВКИ МАЛЯРНЫЕ, МАСТИКИ
466016;БАКАН (КРАСИТЕЛЬ)
466020;БЕЛИЛА ЛИТОПОННЫЕ (ЛИТОПОН), СВИНЦОВЫЕ, ТИТАНОВЫЕ, ЦИНКОВЫЕ И ДР., НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466035;ДВУОКИСЬ ТИТАНА (ПИГМЕНТНАЯ)
466046;ДИАЗОЛЬ
466054;ДИОКСАНОЛ-РАСТВОРИТЕЛЬ
466092;ЗЕЛЕНЬ СВИНЦОВАЯ И ЦИНКОВАЯ
466105;ИНДИГО
466112;ИНДУЛИН
466143;"КРАСИТЕЛИ ОРГАНИЧЕСКИЕ ЖИДКИЕ, СЛАБОЯДОВИТЫЕ, В Т. Ч. ""БЕРЗОЛЬ СИНИЙ-3"""
466158;КРАСИТЕЛИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466162;КРОН СВИНЦОВЫЙ И ЦИНКОВЫЙ
466177;КРАСКИ МАСЛЯНЫЕ
466181;КРАСКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466196;КРЕПИТЕЛИ ДЛЯ ЛАКОВ И КРАСОК
466209;ЛАЗУРЬ ЖЕЛЕЗНАЯ
466213;ЛАК АС-54
466228;ЛАК БИТУМНЫЙ, МАГНИТНЫЙ, ПОЛИАМИДНЫЙ
466232;ЛАКИ БАКЕЛИТОВЫЕ
466247;ЛАКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466251;"МАСТИКА ""ГЕЛАН"""
466266;МАСТИКА ДЛЯ ПОЛОВ
466285;НИТРОКРАСКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466299;НИТРОЛАКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466302;НИТРОЭМАЛИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466317;ОКСОЛЬ (ОЛИФА)
466321;ОЛИФА ИСКУССТВЕННАЯ (ГЛИФТАЛЕВАЯ, КАМЕННОУГОЛЬНАЯ, НАФТЕНОЛЬ И ДР.), НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ
466336;ОЛИФА НАТУРАЛЬНАЯ, НЕ ПОИМЕНОВАННАЯ В АЛФАВИТЕ
466340;ЛАК НИТРОЦЕЛЛЮЛОЗНЫЙ
466355;ОТВАРЫ ДУБИЛЬНЫЕ И КРАСИЛЬНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466365;ОХРА
466374;ПАСТА АЛЮМИНИЕВАЯ ДЛЯ КРАСОК
466389;ПАСТА СУХОВАЛЬЦОВАН-НАЯ ДЛЯ НИТРОЭМАЛЕЙ
466393;"ПАСТА УПЛОТНИТЕЛЬНАЯ ""СЕВАСТОПОЛЬ"""
466406;ПАТ ЖЕМЧУЖНЫЙ
466410;ПОЛИТУРЫ ВСЯКИЕ
466425;ПОЛУПРОДУКТЫ ДЛЯ КРАСИТЕЛЕЙ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466431;ПОРОШКИ АЛЮМИНИЕВЫЕ, БРОНЗОВЫЕ И ДРУГИЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466444;ПРОТРАВЫ ДЛЯ КРАСИТЕЛЕЙ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466459;ПУДРА АЛЮМИНИЕВАЯ
466463;РАЗБАВИТЕЛИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466482;СИККАТИВЫ ЖИДКИЕ
466497;СИНЬКА
466508;СУРИК ЖЕЛЕЗНЫЙ И СВИНЦОВЫЙ
466514;СОЛЬВЕНТ
466529;СОЛЬВЕНТ-НАФТА
466533;УЛЬТРАМАРИН
466548;ЭКСТРАКТЫ КРАСИЛЬНЫЕ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466552;ЭМАЛИ ВСЯКИЕ
466567;ГРУНТОВКИ И ШПАКЛЕВКИ МАЛЯРНЫЕ
466571;МАСТИКИ, НЕ ПОИМЕНОВАННЫЕ В АЛФАВИТЕ
466586;БЕЛИТ ШЛАКОВЫЙ ПОРОШКООБРАЗНЫЙ ТЕХНИЧЕСКИЙ
467004;ПРОДУКТЫ ПРОМЕЖУТОЧНЫЕ ДЛЯ КРАСИТЕЛЕЙ И ОРГАНИЧЕСКОГО СИНТЕЗА
467019;АМИНОТОЛУОЛЫ (ТОЛУИДИНЫ)
467023;АМИНОФЕНОЛЫ
467038;АНИЛИН СОЛЯНОКИСЛЫЙ (АНИЛИНА ГИДРОХЛОРИД)
467042;АНИЛИН (АМИНОБЕНЗОЛ)
467057;АНТРАХИНОН
467061;БЕНЗАЛЬДЕГИД
467076;БЕНЗИДИН
467080;N, N-ДИМЕТИЛАНИЛИН
467095;ДИНИТРОБЕНЗОЛ, СОДЕРЖАЩИЙ НЕ МЕНЕЕ 10% ВОДЫ
467108;2, 4-ДИНИТРОХЛОРБЕНЗОЛ
467112;2, 4-ДИНИТРОФЕНОЛЫ, СОДЕРЖАЩИЕ НЕ МЕНЕЕ 15% ВОДЫ
467127;N, N-ДИЭТИЛАНИЛИН
467131;КСИЛИДИН
467146;2-НАФТОЛ ТЕХНИЧЕСКИЙ
467150;НИТРОАМИНОФЕНОЛ
467175;НИТРОАНИЗОЛЫ
467184;НИТРОАНИЛИН (ПАРАНИТРОАНИЛИН)
