Код ЕСР;shortname;fullname;region_shortname;region_fullname;Тип региона;КОД дороги
666200;ЯИК;ЯИК ;Казахстан;Республика Казахстан;Республика;КЗХ
666215;ВЕРБОВЫЙ;ВЕРБОВЫЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
666220;ТАКСАЙ;ТАКСАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
666304;АЛГАБАС;АЛГАБАС ;Казахстан;Республика Казахстан;Республика;КЗХ
666319;САНКЫБАЙ;САНКЫБАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
666323;АНГАТЫ;АНГАТЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
666338;ГУГНЯ;ГУГНЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
666342;ПЕПЕЛ;ПЕПЕЛ ;Казахстан;Республика Казахстан;Республика;КЗХ
666408;КАЗАХСТАН;КАЗАХСТАН ;Казахстан;Республика Казахстан;Республика;КЗХ
666412;ЖАРКИЙ;ЖАРКИЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
666427;СУЛУСАЙ;СУЛУСАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
666431;МАЗАНОВО;МАЗАНОВО ;Казахстан;Республика Казахстан;Республика;КЗХ
666501;ИЛЕЦК1-Э-КЗХ;ИЛЕЦК 1-ЭКСПОРТ (КАЗАХСТАН) ;Казахстан;Республика Казахстан;Республика;КЗХ
666605;АМАНГЕЛЬДЫ;АМАНГЕЛЬДЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
666615;ИЛЕК;ИЛЕК ;Казахстан;Республика Казахстан;Республика;КЗХ
666624;ТУЗОВО;ТУЗОВО ;Казахстан;Республика Казахстан;Республика;КЗХ
666639;УСПЕШНЫЙ;УСПЕШНЫЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
666709;ЧИНГИРЛАУ;ЧИНГИРЛАУ ;Казахстан;Республика Казахстан;Республика;КЗХ
666713;УЮТНЫЙ;УЮТНЫЙ ;Оренбургская;Оренбургская Область;Область;КЗХ
666732;БАЗЫРОВО;БАЗЫРОВО ;Оренбургская;Оренбургская Область;Область;КЗХ
666802;ЦВИЛИНГА;ЦВИЛИНГА ;Казахстан;Республика Казахстан;Республика;КЗХ
666817;ВЕТЛЯНКА;ВЕТЛЯНКА ;Оренбургская;Оренбургская Область;Область;КЗХ
666821;ДЕННОЙ;ДЕННОЙ ;Оренбургская;Оренбургская Область;Область;КЗХ
666906;ИЛЕЦК 1;ИЛЕЦК 1 ;Казахстан;Республика Казахстан;Республика;КЗХ
667106;РАЗЪЕЗД N 25;РАЗЪЕЗД N 25 ;Казахстан;Республика Казахстан;Республика;КЗХ
667114;ЗЕМЛЕДЕЛЕЦ;ЗЕМЛЕДЕЛЕЦ ;Оренбургская;Оренбургская Область;Область;КЗХ
667203;ЧАШКАН;ЧАШКАН ;Казахстан;Республика Казахстан;Республика;КЗХ
667218;РАЗЪЕЗД N 27;РАЗЪЕЗД N 27 ;Оренбургская;Оренбургская Область;Область;КЗХ
667222;ТАВШОН;ТАВШОН ;Оренбургская;Оренбургская Область;Область;КЗХ
667307;АК-БУЛАК;АК-БУЛАК ;Казахстан;Республика Казахстан;Республика;КЗХ
667311;ШАЛАК-СУ;ШАЛАК-СУ ;Оренбургская;Оренбургская Область;Область;КЗХ
667326;ЖУЛДУЗ;ЖУЛДУЗ ;Оренбургская;Оренбургская Область;Область;КЗХ
667400;САГАРЧИН;САГАРЧИН ;Казахстан;Республика Казахстан;Республика;КЗХ
667415;РАЗЪЕЗД N 31;РАЗЪЕЗД N 31 ;Оренбургская;Оренбургская Область;Область;КЗХ
667425;КОС-АРАЛ;КОС-АРАЛ ;Казахстан;Республика Казахстан;Республика;КЗХ
667504;ЖАЙСАН;ЖАЙСАН ;Казахстан;Республика Казахстан;Республика;КЗХ
667519;РАЗЪЕЗД N 33;РАЗЪЕЗД N 33 ;Казахстан;Республика Казахстан;Республика;КЗХ
667523;ШАРУА;ШАРУА ;Казахстан;Республика Казахстан;Республика;КЗХ
667608;МАРТУК;МАРТУК ;Казахстан;Республика Казахстан;Республика;КЗХ
667612;ЖАМАНСУ;ЖАМАНСУ ;Казахстан;Республика Казахстан;Республика;КЗХ
667627;РАЗЪЕЗД N 36;РАЗЪЕЗД N 36 ;Казахстан;Республика Казахстан;Республика;КЗХ
667701;КАРАТОГАЙ;КАРАТОГАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
667716;КОМЫС-САЙ;КОМЫС-САЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
667720;РАЗЪЕЗД N 38;РАЗЪЕЗД N 38 ;Казахстан;Республика Казахстан;Республика;КЗХ
667735;КУРАЙЛЫ;КУРАЙЛЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
667744;КЫЗГАЛДАКТЫ;КЫЗГАЛДАКТЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
667805;ЖИНИШКЕ;ЖИНИШКЕ ;Казахстан;Республика Казахстан;Республика;КЗХ
667909;АКТОБЕ;АКТОБЕ ;Казахстан;Республика Казахстан;Республика;КЗХ
667913;АЛЬДЖАН;АЛЬДЖАН ;Казахстан;Республика Казахстан;Республика;КЗХ
667928;ЖАНГИЗ-АГАЧ;ЖАНГИЗ-АГАЧ ;Казахстан;Республика Казахстан;Республика;КЗХ
668102;БЕСТАМАК;БЕСТАМАК ;Казахстан;Республика Казахстан;Республика;КЗХ
668117;РАЗЪЕЗД N 43;№ 43 ;Казахстан;Республика Казахстан;Республика;КЗХ
668301;АЛГА;АЛГА ;Казахстан;Республика Казахстан;Республика;КЗХ
668403;ТАМДЫ;ТАМДЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
668418;РАЗЪЕЗД N 45;РАЗЪЕЗД N 45 ;Казахстан;Республика Казахстан;Республика;КЗХ
668507;АККЕМЕР;АККЕМЕР ;Казахстан;Республика Казахстан;Республика;КЗХ
668511;РАЗЪЕЗД N 47;РАЗЪЕЗД N 47 ;Казахстан;Республика Казахстан;Республика;КЗХ
668600;НИКЕЛЬТАУ;НИКЕЛЬТАУ ;Казахстан;Республика Казахстан;Республика;КЗХ
668672;КОШКЕНТАЛ;КОШКЕНТАЛ ;Казахстан;Республика Казахстан;Республика;КЗХ
668704;ДОНСКОЕ;ДОНСКОЕ ;Казахстан;Республика Казахстан;Республика;КЗХ
668808;ЖАЗЫК;ЖАЗЫК ;Казахстан;Республика Казахстан;Республика;КЗХ
668812;РЗД N 307;№ 307 ;Казахстан;Республика Казахстан;Республика;КЗХ
668827;БАКАЙ;БАКАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
668831;РЗД N 310;№ 310 ;Казахстан;Республика Казахстан;Республика;КЗХ
669001;ТОКМАНСАЙ;ТОКМАНСАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
669016;РЗД N 311;РАЗЪЕЗД N 311 ;Казахстан;Республика Казахстан;Республика;КЗХ
669020;РЗД N 312;РАЗЪЕЗД N 312 ;Казахстан;Республика Казахстан;Республика;КЗХ
669035;КУРСАЙ;КУРСАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
669045;РЗД N 313;РАЗЪЕЗД N 313 ;Казахстан;Республика Казахстан;Республика;КЗХ
669209;НИК-Т-ЭК-КЗХ;НИКЕЛЬТАУ-ЭКСПОРТ (КАЗАХСТАН) ;Казахстан;Республика Казахстан;Республика;КЗХ
669302;ЖУРЫН;ЖУРЫН ;Казахстан;Республика Казахстан;Республика;КЗХ
669317;КОНЖАР;КОНЖАР ;Казахстан;Республика Казахстан;Республика;КЗХ
669321;ПОТУЙ;ПОТУЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
669336;КУМСАЙ;КУМСАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
669340;РАЗЪЕЗД N 51;№ 51 ;Казахстан;Республика Казахстан;Республика;КЗХ
669355;ИЗИМБЕТ;ИЗИМБЕТ ;Казахстан;Республика Казахстан;Республика;КЗХ
669364;РАЗЪЕЗД N 52;№ 52 ;Казахстан;Республика Казахстан;Республика;КЗХ
669374;ТАЛДЫСАЙ;ТАЛДЫСАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
669389;БАХТИОЗИНО;БАХТИОЗИНО ;Казахстан;Республика Казахстан;Республика;КЗХ
669393;КУДЫК;КУДЫК ;Казахстан;Республика Казахстан;Республика;КЗХ
669406;ЖЕМ;ЖЕМ ;Казахстан;Республика Казахстан;Республика;КЗХ
669410;КРАСНОМАДЬЯР;КРАСНОМАДЬЯРСКИЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
669425;КЫРГЫЗ;КЫРГЫЗ ;Казахстан;Республика Казахстан;Республика;КЗХ
669430;ТАС;ТАС ;Казахстан;Республика Казахстан;Республика;КЗХ
669444;АЙРЫКТАС;АЙРЫКТАС ;Казахстан;Республика Казахстан;Республика;КЗХ
669507;МУГАЛЖАР;МУГАЛЖАР ;Казахстан;Республика Казахстан;Республика;КЗХ
669514;КУЛАМА;КУЛАМА ;Казахстан;Республика Казахстан;Республика;КЗХ
669529;АЛАБАС;АЛАБАС ;Казахстан;Республика Казахстан;Республика;КЗХ
669603;БИРШОГЫР;БИРШОГЫР ;Казахстан;Республика Казахстан;Республика;КЗХ
669618;РАЗЪЕЗД N 60;№ 60 ;Казахстан;Республика Казахстан;Республика;КЗХ
669622;КЗЫЛСАЗ;КЗЫЛСАЗ ;Казахстан;Республика Казахстан;Республика;КЗХ
669707;КОТЫРТАС;КОТЫРТАС ;Казахстан;Республика Казахстан;Республика;КЗХ
669726;КАУЫЛЖЫР;КАУЫЛЖЫР ;Казахстан;Республика Казахстан;Республика;КЗХ
669730;КАЙЫР;КАЙЫР ;Казахстан;Республика Казахстан;Республика;КЗХ
669745;РАЗЪЕЗД N 64;№ 64 ;Казахстан;Республика Казахстан;Республика;КЗХ
669800;СОЛЕНАЯ;СОЛЕНАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
669815;РАЗЪЕЗД N 65;№ 65 ;Казахстан;Республика Казахстан;Республика;КЗХ
669834;УЛПАН;УЛПАН ;Казахстан;Республика Казахстан;Республика;КЗХ
669849;БУЙРЕКТОБЕ;БУЙРЕКТОБЕ ;Казахстан;Республика Казахстан;Республика;КЗХ
669904;ШАЛКАР;ШАЛКАР ;Казахстан;Республика Казахстан;Республика;КЗХ
669919;УШКУРАЙ;УШКУРАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
669923;КОПОТАЙ;КОПОТАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
669938;КОПМОЛА;КОПМОЛА ;Казахстан;Республика Казахстан;Республика;КЗХ
669942;КЕНДАЛА;КЕНДАЛА ;Казахстан;Республика Казахстан;Республика;КЗХ
669957;КОСОБА;КОСОБА ;Казахстан;Республика Казахстан;Республика;КЗХ
669961;ЖЫЛАН;ЖЫЛАН ;Казахстан;Республика Казахстан;Республика;КЗХ
669976;ТОСБУЛАК;ТОСБУЛАК ;Казахстан;Республика Казахстан;Республика;КЗХ
669980;ШЕНДЫ;ШЕНДЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
670009;ТОГЫЗ;ТОГЫЗ ;Казахстан;Республика Казахстан;Республика;КЗХ
670013;ШИЛИКТЫ;ШИЛИКТЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
670028;ЧАГАР;ЧАГАР ;Казахстан;Республика Казахстан;Республика;КЗХ
670032;КОШКИН;КОШКИН ;Казахстан;Республика Казахстан;Республика;КЗХ
670047;КАРАШОКАТ;КАРАШОКАТ ;Казахстан;Республика Казахстан;Республика;КЗХ
670051;АКЕСПЕ;АКЕСПЕ ;Казахстан;Республика Казахстан;Республика;КЗХ
670066;ЗАРЯ ВОСТОКА;ЗАРЯ ВОСТОКА ;Казахстан;Республика Казахстан;Республика;КЗХ
670070;ШОКЫСУ;ШОКЫСУ ;Казахстан;Республика Казахстан;Республика;КЗХ
670085;САРЫУЛЕК;САРЫУЛЕК ;Казахстан;Республика Казахстан;Республика;КЗХ
670090;КУРЛЫК;КУРЛЫК ;Казахстан;Республика Казахстан;Республика;КЗХ
670102;САКСАУЛЬСКАЯ;САКСАУЛЬСКАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
670117;ТЕРБЕНБЕС;ТЕРБЕНБЕС ;Казахстан;Республика Казахстан;Республика;КЗХ
670121;КУМСАГЫЗ;КУМСАГЫЗ ;Казахстан;Республика Казахстан;Республика;КЗХ
670136;КОНТУ;КОНТУ ;Казахстан;Республика Казахстан;Республика;КЗХ
670140;ШИРГАНАК;ШИРГАНАК ;Казахстан;Республика Казахстан;Республика;КЗХ
670206;ЧУМЫШ;ЧУМЫШ ;Казахстан;Республика Казахстан;Республика;КЗХ
670309;АРАЛЬСК.МОРЕ;АРАЛЬСКОЕ МОРЕ ;Казахстан;Республика Казахстан;Республика;КЗХ
670314;АЛТЫ-КУДУК;АЛТЫ-КУДУК ;Казахстан;Республика Казахстан;Республика;КЗХ
670329;ТАСБОГЕТ;ТАСБОГЕТ ;Казахстан;Республика Казахстан;Республика;КЗХ
670333;САПАК;САПАК ;Казахстан;Республика Казахстан;Республика;КЗХ
670348;СОРШИККАН;СОРШИККАН ;Казахстан;Республика Казахстан;Республика;КЗХ
670352;АРАЛ-КУМ;АРАЛ-КУМ ;Казахстан;Республика Казахстан;Республика;КЗХ
670371;САРБЕТКЕЙ;САРБЕТКЕЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
670403;КАМЫШЛЫБАШ;КАМЫШЛЫБАШ ;Казахстан;Республика Казахстан;Республика;КЗХ
670418;УКИЛИСАЙ;УКИЛИСАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
670422;ИРЗАЕВ;ИРЗАЕВ ;Казахстан;Республика Казахстан;Республика;КЗХ
670437;БИКБАУЛИ;БИКБАУЛИ ;Казахстан;Республика Казахстан;Республика;КЗХ
670441;КАРА-КУУС;КАРА-КУУС ;Казахстан;Республика Казахстан;Республика;КЗХ
670507;КАЗАЛИНСК;КАЗАЛИНСК ;Казахстан;Республика Казахстан;Республика;КЗХ
670511;УИНДУ;УИНДУ ;Казахстан;Республика Казахстан;Республика;КЗХ
670526;КУБЕК;КУБЕК ;Казахстан;Республика Казахстан;Республика;КЗХ
670530;МАЙЛИБАШ;МАЙЛИБАШ ;Казахстан;Республика Казахстан;Республика;КЗХ
670545;ЕНБЕКШИКАЗАХ;ЕНБЕКШИКАЗАХ ;Казахстан;Республика Казахстан;Республика;КЗХ
670551;ТУБЕК;ТУБЕК ;Казахстан;Республика Казахстан;Республика;КЗХ
670564;БАЙ-ХОЖА;БАЙ-ХОЖА ;Казахстан;Республика Казахстан;Республика;КЗХ
670579;БОСТАНДЫК;БОСТАНДЫК ;Казахстан;Республика Казахстан;Республика;КЗХ
670583;РЗД N103;№ 103 ;Казахстан;Республика Казахстан;Республика;КЗХ
670600;ТЮРАТАМ;ТЮРАТАМ ;Казахстан;Республика Казахстан;Республика;КЗХ
670615;ДЮРМЕНЬТЮБЕ;ДЮРМЕНЬТЮБЕ ;Казахстан;Республика Казахстан;Республика;КЗХ
670628;КЕМЕ-САЛГАН;КЕМЕ-САЛГАН ;Казахстан;Республика Казахстан;Республика;КЗХ
670634;ХОР-ХУТ;ХОР-ХУТ ;Казахстан;Республика Казахстан;Республика;КЗХ
670649;УРДАЗЫ;УРДАЗЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
670901;ДЖУСАЛЫ;ДЖУСАЛЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
670916;АНА-КУЛЬ;АНА-КУЛЬ ;Казахстан;Республика Казахстан;Республика;КЗХ
670920;АБЫЛА;АБЫЛА ;Казахстан;Республика Казахстан;Республика;КЗХ
670935;КИЗИЛ-ТАМ;КИЗИЛ-ТАМ ;Казахстан;Республика Казахстан;Республика;КЗХ
670947;КАЙРШАКТЫ;КАЙРШАКТЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
670954;КАРА-КЕТКЕН;КАРА-КЕТКЕН ;Казахстан;Республика Казахстан;Республика;КЗХ
670969;КОКТОНДЫ;КОКТОНДЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
670973;КАРАИРИМ;КАРАИРИМ ;Казахстан;Республика Казахстан;Республика;КЗХ
671406;ДЖАЛАГАШ;ДЖАЛАГАШ ;Казахстан;Республика Казахстан;Республика;КЗХ
671504;ТЕРЕНЬ-УЗЯК;ТЕРЕНЬ-УЗЯК ;Казахстан;Республика Казахстан;Республика;КЗХ
671514;МАЙЛЫКУМ;МАЙЛЫКУМ ;Казахстан;Республика Казахстан;Республика;КЗХ
671529;АЙТЕК;АЙТЕК ;Казахстан;Республика Казахстан;Республика;КЗХ
671533;КАРА-УЗЯК;КАРА-УЗЯК ;Казахстан;Республика Казахстан;Республика;КЗХ
671548;АКТАЙЛАК;АКТАЙЛАК ;Казахстан;Республика Казахстан;Республика;КЗХ
671552;КЗЫЛ-ЖАРМА;КЗЫЛ-ЖАРМА ;Казахстан;Республика Казахстан;Республика;КЗХ
671707;КЗЫЛ-ОРДА;КЗЫЛ-ОРДА ;Казахстан;Республика Казахстан;Республика;КЗХ
671800;БЕЛКУЛЬ;БЕЛКУЛЬ ;Казахстан;Республика Казахстан;Республика;КЗХ
671815;БУРЕБАЙ;БУРЕБАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
671823;БЕРКАЗАНЬ;БЕРКАЗАНЬ ;Казахстан;Республика Казахстан;Республика;КЗХ
671834;РАЗЪЕЗД N 14;№ 14 ;Казахстан;Республика Казахстан;Республика;КЗХ
671849;КЕРКЕЛМЕС;КЕРКЕЛМЕС ;Казахстан;Республика Казахстан;Республика;КЗХ
671904;СОЛО-ТЮБЕ;СОЛО-ТЮБЕ ;Казахстан;Республика Казахстан;Республика;КЗХ
671919;РАЗЪЕЗД N 16;№ 16 ;Казахстан;Республика Казахстан;Республика;КЗХ
671923;МАЙЛЫТОГАЙ;МАЙЛЫТОГАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
672004;ТАРТУГАЙ;ТАРТУГАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
672019;БАКТЫСАЙ;БАКТЫСАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
672023;КОСКАРАКУМ;КОСКАРАКУМ ;Казахстан;Республика Казахстан;Республика;КЗХ
672108;БАЙГАКУМ;БАЙГАКУМ ;Казахстан;Республика Казахстан;Республика;КЗХ
672112;РАЗЪЕЗД N 20;№ 20 ;Казахстан;Республика Казахстан;Республика;КЗХ
672127;РАЗЪЕЗД N 21;№ 21 ;Казахстан;Республика Казахстан;Республика;КЗХ
672201;ЧИИЛИ;ЧИИЛИ ;Казахстан;Республика Казахстан;Республика;КЗХ
672216;АКМАЯ;АКМАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
672220;ЕКПЕНДЫ;ЕКПЕНДЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
672409;ТЮМЕНЬ-АРЫК;ТЮМЕНЬ-АРЫК ;Казахстан;Республика Казахстан;Республика;КЗХ
672413;БУРТЕСКЕН;БУРТЕСКЕН ;Казахстан;Республика Казахстан;Республика;КЗХ
672428;ЖАИЛМА;ЖАИЛМА ;Казахстан;Республика Казахстан;Республика;КЗХ
672502;ЯНЫ-КУРГАН;ЯНЫ-КУРГАН ;Казахстан;Республика Казахстан;Республика;КЗХ
672517;РАЗЪЕЗД N 26;№ 26 ;Казахстан;Республика Казахстан;Республика;КЗХ
672521;БОРОЙНАК;БОРОЙНАК ;Казахстан;Республика Казахстан;Республика;КЗХ
672536;АККУМ;АККУМ ;Казахстан;Республика Казахстан;Республика;КЗХ
672606;ТАЛАП;ТАЛАП ;Казахстан;Республика Казахстан;Республика;КЗХ
672700;БЕШ-АРЫК;БЕШ-АРЫК ;Казахстан;Республика Казахстан;Республика;КЗХ
672714;САТИМСАЙ;САТИМСАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
672729;РАЗЪЕЗД N 30;№ 30 ;Казахстан;Республика Казахстан;Республика;КЗХ
672733;САУРАН;САУРАН ;Казахстан;Республика Казахстан;Республика;КЗХ
672748;ТОБЫЛГЫ;ТОБЫЛГЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
672803;ШОРНАК;ШОРНАК ;Казахстан;Республика Казахстан;Республика;КЗХ
673007;КАРАГАНДА-СР;КАРАГАНДА-СОРТИРОВОЧНАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
673124;ПАРОВОЗН.ДЕП;ПАРОВОЗНОЕ ДЕПО ;Казахстан;Республика Казахстан;Республика;КЗХ
673149;ОБП 713 КМ;713 КМ ;Казахстан;Республика Казахстан;Республика;КЗХ
673204;НУРА;НУРА ;Казахстан;Республика Казахстан;Республика;КЗХ
673219;ПЕРВОЕ МАЯ;ПЕРВОЕ МАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
673223;КОКПЕКТЫ;КОКПЕКТЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
673238;КОМПАНЕЙСКОЕ;КОМПАНЕЙСКОЕ ;Казахстан;Республика Казахстан;Республика;КЗХ
673308;МЫРЗА;МЫРЗА ;Казахстан;Республика Казахстан;Республика;КЗХ
673401;ШОКАЙ;ШОКАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
673416;АКТАУ;АКТАУ ;Казахстан;Республика Казахстан;Республика;КЗХ
673505;АКТАСТЫ;АКТАСТЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
673609;ОСАКАРОВКА;ОСАКАРОВКА ;Казахстан;Республика Казахстан;Республика;КЗХ
673702;ЖАНА КАРАГАН;ЖАНА КАРАГАНДЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
673717;НОВ.МАЙКУДУК;НОВЫЙ МАЙКУДУК ;Казахстан;Республика Казахстан;Республика;КЗХ
673806;МАЙ-КУДУК;МАЙ-КУДУК ;Казахстан;Республика Казахстан;Республика;КЗХ
673905;КАРАГАНДЫ;КАРАГАНДЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
674000;КАРАГАНДА-УГ;КАРАГАНДА-УГОЛЬНАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
674103;ЖАНААУЛ;ЖАНААУЛ ;Казахстан;Республика Казахстан;Республика;КЗХ
674118;ОП 14 КМ;14 КМ ;Казахстан;Республика Казахстан;Республика;КЗХ
674122;АККУДЫК;АККУДЫК ;Казахстан;Республика Казахстан;Республика;КЗХ
674137;ОП 17 КМ;17 КМ ;Казахстан;Республика Казахстан;Республика;КЗХ
674141;СОЦГОРОДОК;СОЦГОРОДОК ;Казахстан;Республика Казахстан;Республика;КЗХ
674300;ТЕМИРТАУ;ТЕМИРТАУ ;Казахстан;Республика Казахстан;Республика;КЗХ
674508;СОКЫР;СОКЫР ;Казахстан;Республика Казахстан;Республика;КЗХ
674512;ТЕГИСЖОЛ;ТЕГИСЖОЛ ;Казахстан;Республика Казахстан;Республика;КЗХ
674601;ПОСТ N 5;№ 5 ;Казахстан;Республика Казахстан;Республика;КЗХ
675002;БУРКИТТЫ;БУРКИТТЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
675125;ОП 4 КМ;КАРЬЕРНАЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
675206;КАРАГАЙЛЫ;КАРАГАЙЛЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
675303;КАРАГАНОЗЕК;КАРАГАНОЗЕК ;Казахстан;Республика Казахстан;Республика;КЗХ
675407;КАРАБАС;КАРАБАС ;Казахстан;Республика Казахстан;Республика;КЗХ
675411;ЧУРБАЙ-НУРА;ЧУРБАЙ-НУРА ;Казахстан;Республика Казахстан;Республика;КЗХ
675500;ТОПАР;ТОПАР ;Казахстан;Республика Казахстан;Республика;КЗХ
675525;КТАЙ;КТАЙ ;Казахстан;Республика Казахстан;Республика;КЗХ
675708;КАЛАГИР;КАЛАГИР ;Казахстан;Республика Казахстан;Республика;КЗХ
675727;ДАРИЯ;ДАРИЯ ;Казахстан;Республика Казахстан;Республика;КЗХ
675731;БУРМА;БУРМА ;Казахстан;Республика Казахстан;Республика;КЗХ
675801;КАРАМУРЫН;КАРАМУРЫН ;Казахстан;Республика Казахстан;Республика;КЗХ
675905;ЖАРЫК;ЖАРЫК ;Казахстан;Республика Казахстан;Республика;КЗХ
675910;САРЫСУ;САРЫСУ ;Казахстан;Республика Казахстан;Республика;КЗХ
675924;НИЛДЫ;НИЛДЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
675939;АЙСА;АЙСА ;Казахстан;Республика Казахстан;Республика;КЗХ
675943;ТАГАЙЛЫ;ТАГАЙЛЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
675958;КОКТИНКОЛИ;КОКТИНКОЛИ ;Казахстан;Республика Казахстан;Республика;КЗХ
675962;РЗД 69 КМ;69 КМ ;Казахстан;Республика Казахстан;Республика;КЗХ
676005;САРЫКУМ;САРЫКУМ ;Казахстан;Республика Казахстан;Республика;КЗХ
676016;КОКДОМБАК;КОКДОМБАК ;Казахстан;Республика Казахстан;Республика;КЗХ
676024;БУЙРЕК;БУЙРЕК ;Казахстан;Республика Казахстан;Республика;КЗХ
676202;ЖАНААРКА;ЖАНААРКА ;Казахстан;Республика Казахстан;Республика;КЗХ
676217;РЗД 117 КМ;117 КМ ;Казахстан;Республика Казахстан;Республика;КЗХ
676221;АТАСУ;АТАСУ ;Казахстан;Республика Казахстан;Республика;КЗХ
676236;МЫНАДЫР;МЫНАДЫР ;Казахстан;Республика Казахстан;Республика;КЗХ
676240;РЗД 189 КМ;189 КМ ;Казахстан;Республика Казахстан;Республика;КЗХ
676401;КАРАЖАЛ;КАРАЖАЛ ;Казахстан;Республика Казахстан;Республика;КЗХ
676503;ЖОМАРТ;ЖОМАРТ ;Казахстан;Республика Казахстан;Республика;КЗХ
676518;ЖАЙРЕМ;ЖАЙРЕМ ;Казахстан;Республика Казахстан;Республика;КЗХ
676700;КЫЗЫЛЖАР;КЫЗЫЛЖАР ;Казахстан;Республика Казахстан;Республика;КЗХ
676715;ЖЕНЫС;ЖЕНЫС ;Казахстан;Республика Казахстан;Республика;КЗХ
676804;ТУЙЕМОЙНАК;ТУЙЕМОЙНАК ;Казахстан;Республика Казахстан;Республика;КЗХ
676819;ТЕРЕКТЫ;ТЕРЕКТЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
677008;ЖЕЗКАЗГАН;ЖЕЗКАЗГАН ;Казахстан;Республика Казахстан;Республика;КЗХ
677205;АКАДЫР;АКАДЫР ;Казахстан;Республика Казахстан;Республика;КЗХ
677211;ДОНГАЛ;ДОНГАЛ ;Казахстан;Республика Казахстан;Республика;КЗХ
677224;БОСАГА;БОСАГА ;Казахстан;Республика Казахстан;Республика;КЗХ
677239;АКШАГЫЛ;АКШАГЫЛ ;Казахстан;Республика Казахстан;Республика;КЗХ
677243;КИИК;КИИК ;Казахстан;Республика Казахстан;Республика;КЗХ
677309;МОЙЫНТЫ;МОЙЫНТЫ ;Казахстан;Республика Казахстан;Республика;КЗХ
677328;АЩИСУ;АЩИСУ ;Казахстан;Республика Казахстан;Республика;КЗХ
677332;САУМАЛКОЛЬ;САУМАЛКОЛЬ ;Казахстан;Республика Казахстан;Республика;КЗХ
677506;БАЛХАШ 1;БАЛХАШ I ;Казахстан;Республика Казахстан;Республика;КЗХ
677510;БАЛХАШ 2;БАЛХАШ II ;Казахстан;Республика Казахстан;Республика;КЗХ
677607;ОРТА-ДЕРЕСИН;ОРТА-ДЕРЕСИН ;Казахстан;Республика Казахстан;Республика;КЗХ
677703;САЯК;САЯК ;Казахстан;Республика Казахстан;Республика;КЗХ
